Date,Open,High,Low,Close,Adj Close,Volume
2024-02-12,2921.5,2922.0,2884.699951171875,2904.699951171875,2894.874755859375,3337215
2024-02-13,2911.0,2958.0,2908.0,2930.199951171875,2920.28857421875,3857797
2024-02-14,2915.0,2967.300048828125,2915.0,2962.75,2952.728515625,3558944
2024-02-15,2966.699951171875,2969.449951171875,2933.050048828125,2941.199951171875,2931.251220703125,5003391
2024-02-16,2952.949951171875,2954.0,2917.10009765625,2921.14990234375,2911.26904296875,4883749
2024-02-19,2924.10009765625,2959.0,2907.050048828125,2948.0,2938.0283203125,3364914
2024-02-20,2950.050048828125,2951.0,2923.60009765625,2942.050048828125,2932.0986328125,3558748
2024-02-21,2948.0,2977.050048828125,2915.10009765625,2935.39990234375,2925.470947265625,6360146
2024-02-22,2936.300048828125,2969.89990234375,2916.0,2963.5,2953.475830078125,9246864
2024-02-23,2979.0,2995.10009765625,2966.699951171875,2987.25,2977.1455078125,7219292
2024-02-26,2987.10009765625,2989.050048828125,2965.0,2974.64990234375,2964.588134765625,3756553
2024-02-27,2966.050048828125,2999.89990234375,2956.10009765625,2971.300048828125,2961.24951171875,5413022
2024-02-28,2966.0,2982.550048828125,2900.35009765625,2911.25,2901.402587890625,4323975
2024-02-29,2930.0,2957.949951171875,2909.050048828125,2921.60009765625,2911.7177734375,11814488
2024-03-01,2927.0,3000.0,2925.0,2984.25,2974.15576171875,6066463
2024-03-04,2980.949951171875,3024.89990234375,2974.449951171875,3014.800048828125,3004.6025390625,5012210
2024-03-05,3011.550048828125,3014.800048828125,2972.10009765625,3000.39990234375,2990.2509765625,3553834
2024-03-06,2986.89990234375,3018.0,2957.0,3006.0,2995.832275390625,3902838
2024-03-07,3005.949951171875,3006.199951171875,2951.10009765625,2957.85009765625,2947.84521484375,4157863
2024-03-11,2978.0,2978.0,2927.0,2933.199951171875,2923.2783203125,5638565
2024-03-12,2933.199951171875,2976.0,2930.050048828125,2950.85009765625,2940.868896484375,4716339
2024-03-13,2959.550048828125,2966.199951171875,2855.550048828125,2864.35009765625,2854.661376953125,6761067
2024-03-14,2879.39990234375,2897.050048828125,2851.0,2862.949951171875,2853.26611328125,9285551
2024-03-15,2851.89990234375,2866.449951171875,2825.800048828125,2836.449951171875,2826.855712890625,9611909
2024-03-18,2840.0,2883.449951171875,2833.050048828125,2878.949951171875,2869.2119140625,4584696
2024-03-19,2857.5,2875.199951171875,2834.5,2850.5,2840.858154296875,4137882
2024-03-20,2855.89990234375,2890.0,2848.050048828125,2887.5,2877.73291015625,4244403
2024-03-21,2905.050048828125,2915.800048828125,2889.35009765625,2901.949951171875,2892.134033203125,6503468
2024-03-22,2899.949951171875,2920.0,2894.699951171875,2910.050048828125,2900.206787109375,9763804
2024-03-26,2890.0,2904.800048828125,2878.0,2883.14990234375,2873.397705078125,5707953
2024-03-27,2896.0,3000.0,2894.0,2985.699951171875,2975.600830078125,8163322
2024-03-28,2985.75,3011.89990234375,2957.300048828125,2971.699951171875,2961.648193359375,10927182
2024-04-01,2984.949951171875,2987.949951171875,2965.0,2969.550048828125,2959.505615234375,2506940
2024-04-02,2968.0,2988.0,2950.0,2973.89990234375,2963.840576171875,4455083
2024-04-03,2964.14990234375,2968.89990234375,2937.800048828125,2943.199951171875,2933.24462890625,3504146
2024-04-04,2959.5,2959.5,2900.0,2925.85009765625,2915.953369140625,7245136
2024-04-05,2921.75,2941.60009765625,2912.0,2920.199951171875,2910.322265625,3721149
2024-04-08,2925.949951171875,2981.949951171875,2922.0,2971.949951171875,2961.897216796875,4178559
2024-04-09,2978.0,2979.60009765625,2925.0,2927.300048828125,2917.3984375,3535707
2024-04-10,2932.699951171875,2974.0,2932.699951171875,2959.14990234375,2949.140625,4569165
2024-04-12,2951.75,2972.949951171875,2926.14990234375,2934.300048828125,2924.374755859375,7775506
2024-04-15,2922.0,2964.25,2892.64990234375,2929.64990234375,2919.740234375,6451031
2024-04-16,2906.699951171875,2942.35009765625,2901.85009765625,2931.5,2921.584228515625,4683092
2024-04-18,2927.0,2972.0,2918.699951171875,2928.64990234375,2918.74365234375,9502846
2024-04-19,2913.550048828125,2948.0,2886.050048828125,2940.25,2930.3046875,7870889
2024-04-22,2944.89990234375,2965.64990234375,2935.60009765625,2959.699951171875,2949.688720703125,5175181
2024-04-23,2958.0,2987.0,2911.10009765625,2918.64990234375,2908.777587890625,7302777
2024-04-24,2927.0,2937.10009765625,2899.0,2900.35009765625,2890.53955078125,5231388
2024-04-25,2885.0,2935.949951171875,2883.0,2919.949951171875,2910.0732421875,7971963
2024-04-26,2927.89990234375,2930.0,2900.0,2905.10009765625,2895.273681640625,4706924
2024-04-29,2900.0,2935.800048828125,2900.0,2930.050048828125,2920.13916015625,3623987
2024-04-30,2936.0,2966.14990234375,2925.75,2934.0,2924.07568359375,5737131
2024-05-02,2944.0,2954.64990234375,2928.25,2933.10009765625,2923.178955078125,7256323
2024-05-03,2942.0,2949.89990234375,2832.300048828125,2868.0,2858.299072265625,8613479
2024-05-06,2871.0,2880.0,2836.0,2839.050048828125,2829.447021484375,3697104
2024-05-07,2831.949951171875,2841.5,2784.0,2802.949951171875,2793.468994140625,7258736
2024-05-08,2795.0,2865.89990234375,2795.0,2837.10009765625,2827.503662109375,4719501
2024-05-09,2826.0,2847.5,2780.0,2788.25,2778.81884765625,5504806
2024-05-10,2793.5,2820.0,2776.14990234375,2814.85009765625,2805.328857421875,5252548
2024-05-13,2799.800048828125,2813.949951171875,2768.0,2805.39990234375,2795.91064453125,4228310
2024-05-14,2801.949951171875,2854.14990234375,2800.050048828125,2840.14990234375,2830.54296875,3594150
2024-05-15,2841.0,2859.949951171875,2826.050048828125,2832.550048828125,2822.968994140625,2523267
2024-05-16,2837.10009765625,2855.0,2796.050048828125,2850.699951171875,2841.057373046875,7355887
2024-05-17,2846.10009765625,2874.39990234375,2826.5,2871.39990234375,2861.6875,5458238
2024-05-21,2851.199951171875,2883.64990234375,2851.199951171875,2872.25,2862.53466796875,5588064
2024-05-22,2872.550048828125,2937.550048828125,2872.550048828125,2921.300048828125,2911.418701171875,5140802
2024-05-23,2917.10009765625,2984.449951171875,2910.0,2972.10009765625,2962.046875,7304130
2024-05-24,2967.25,2977.0,2952.199951171875,2960.5,2950.486083984375,3547388
2024-05-27,2960.449951171875,2969.800048828125,2923.10009765625,2932.5,2922.580810546875,3314505
2024-05-28,2936.0,2957.0,2905.5,2912.39990234375,2902.548583984375,3910081
2024-05-29,2893.0,2916.0,2876.89990234375,2881.550048828125,2871.80322265625,3691778
2024-05-30,2871.0,2880.800048828125,2840.199951171875,2849.699951171875,2840.060791015625,6603429
2024-05-31,2862.60009765625,2884.5,2844.5,2860.800048828125,2851.123291015625,15534916
2024-06-03,2966.0,3029.0,2918.0,3020.64990234375,3010.4326171875,10763971
2024-06-04,2996.10009765625,2996.10009765625,2718.60009765625,2794.550048828125,2785.097412109375,18354549
2024-06-05,2844.0,2862.300048828125,2768.199951171875,2841.5,2831.888671875,8732445
2024-06-06,2870.0,2887.39990234375,2842.699951171875,2863.199951171875,2853.51513671875,8927861
2024-06-07,2857.0,2944.0,2853.0,2939.89990234375,2929.95556640625,9279348
2024-06-10,2939.89990234375,2986.699951171875,2936.14990234375,2942.800048828125,2932.845947265625,4625880
2024-06-11,2938.0,2947.35009765625,2909.35009765625,2913.35009765625,2903.49560546875,5887451
2024-06-12,2915.0,2952.0,2910.35009765625,2926.64990234375,2916.75048828125,5040871
2024-06-13,2944.0,2944.5,2920.199951171875,2930.5,2920.587646484375,4590580
2024-06-14,2940.0,2959.35009765625,2914.449951171875,2955.10009765625,2945.1044921875,4078999
2024-06-18,2974.699951171875,2974.800048828125,2942.699951171875,2962.050048828125,2952.031005859375,3598383
2024-06-19,2975.0,2975.0,2912.0,2917.300048828125,2907.432373046875,4362937
2024-06-20,2918.0,2965.699951171875,2900.199951171875,2947.39990234375,2937.430419921875,8056888
2024-06-21,2947.25,2949.39990234375,2881.14990234375,2908.39990234375,2898.562255859375,15585180
2024-06-24,2891.050048828125,2899.0,2875.0,2882.949951171875,2873.1982421875,4439193
2024-06-25,2886.0,2911.85009765625,2882.0,2908.300048828125,2898.462646484375,3522693
2024-06-26,2892.10009765625,3037.949951171875,2890.25,3028.050048828125,3017.8076171875,11007441
2024-06-27,3027.5,3075.0,3012.0,3061.10009765625,3050.745849609375,14191515
2024-06-28,3062.050048828125,3162.0,3062.050048828125,3130.800048828125,3120.210205078125,14478668
